symbol,date,open,high,low,close,prev_close,total_trade,volume,delivery_qty,delivery_per,vwap
CHOLAFIN,2025-04-21,1609.3,1682.0,1595.0,1659.8,1587.3,140049,3338149,1693449,50.73,1654.58
CHOLAFIN,2025-04-22,1648.9,1649.0,1557.4,1566.4,1659.8,185247,4574218,2822904,61.71,1590.57
CHOLAFIN,2025-04-23,1595.0,1620.0,1559.2,1566.8,1566.4,101203,3560465,2002572,56.24,1576.73
CHOLAFIN,2025-04-24,1567.0,1570.9,1536.7,1547.9,1566.8,105882,3030697,2038251,67.25,1546.07
CHOLAFIN,2025-04-25,1562.0,1579.9,1517.7,1543.5,1547.9,71100,1777628,447479,25.17,1543.53
CHOLAFIN,2025-04-28,1522.1,1563.0,1485.1,1525.8,1543.5,152709,2705277,951485,35.17,1526.63
CHOLAFIN,2025-04-29,1529.8,1534.9,1480.0,1484.5,1525.8,169623,2398360,1220808,50.9,1489.99
CHOLAFIN,2025-04-30,1480.0,1503.3,1465.6,1492.2,1484.5,153559,2525455,1374691,54.43,1488.44
CHAMBLFERT,2025-04-01,623.55,632.75,613.9,621.4,625.5,30146,1274065,500326,39.27,623.17
CHAMBLFERT,2025-04-02,620.5,637.0,615.2,634.2,621.4,29185,1205225,530987,44.06,627.84
CHAMBLFERT,2025-04-03,628.25,635.5,622.0,629.3,634.2,31670,1358788,664225,48.88,629.68
CHAMBLFERT,2025-04-04,625.45,633.0,620.0,624.6,629.3,30829,969377,238525,24.61,626.33
CHAMBLFERT,2025-04-07,589.95,615.15,577.6,612.8,624.6,47820,1958919,532374,27.18,605.03
CHAMBLFERT,2025-04-08,626.7,636.0,613.3,631.65,612.8,47523,1765120,678550,38.44,626.68
CHAMBLFERT,2025-04-09,630.0,642.5,622.3,638.05,631.65,55434,2286845,640620,28.01,634.66
CHAMBLFERT,2025-04-11,642.5,654.55,635.85,645.25,638.05,49514,2467732,896198,36.32,647.84
CHAMBLFERT,2025-04-15,653.85,665.85,641.25,664.0,645.25,56260,2801281,1270846,45.37,653.74
CHAMBLFERT,2025-04-16,662.55,667.45,645.3,654.75,664.0,49633,2072690,850146,41.02,656.43
CHAMBLFERT,2025-04-17,654.75,675.0,654.75,673.6,654.75,65067,3546717,1258202,35.48,670.41
CHAMBLFERT,2025-04-21,677.05,692.5,675.0,690.1,673.6,42011,1893379,559416,29.55,685.5
CHAMBLFERT,2025-04-22,690.8,699.7,681.2,684.7,690.1,52336,2027545,1029387,50.77,690.35
CHAMBLFERT,2025-04-23,684.0,691.05,672.0,688.6,684.7,38486,2240498,739862,33.02,681.94
CHAMBLFERT,2025-04-24,688.6,695.8,684.6,688.25,688.6,30717,1430785,484363,33.85,691.34
CHAMBLFERT,2025-04-25,685.05,692.7,664.1,676.85,688.25,43632,1693632,591562,34.93,676.15
CHAMBLFERT,2025-04-28,675.0,694.2,674.0,690.95,676.85,40242,1137328,487333,42.85,688.75
CHAMBLFERT,2025-04-29,689.85,699.0,685.65,691.6,690.95,33998,1550985,834520,53.81,691.91
CHAMBLFERT,2025-04-30,694.65,707.55,683.85,692.65,691.6,59247,2414489,921359,38.16,699.45
BOSCHLTD,2025-04-01,28100.15,28349.95,27650.6,27884.1,28358.45,18167,46358,31788,68.57,27831.05
BOSCHLTD,2025-04-02,27884.1,28205.95,27738.0,28024.1,27884.1,8798,18267,10817,59.22,28033.0
BOSCHLTD,2025-04-03,27588.0,28098.85,27588.0,28013.9,28024.1,7884,15941,7501,47.05,27903.7
BOSCHLTD,2025-04-04,27750.0,27780.55,27124.6,27289.1,28013.9,8324,21549,12575,58.36,27387.15
BOSCHLTD,2025-04-07,26409.5,26800.0,25921.6,26588.25,27289.1,10580,40276,24806,61.59,26401.64
BOSCHLTD,2025-04-08,26800.0,27089.95,26350.0,26516.3,26588.25,6661,11659,4532,38.87,26607.36
BOSCHLTD,2025-04-09,26500.0,26596.45,26077.35,26182.7,26516.3,5901,10681,4791,44.86,26248.63
BOSCHLTD,2025-04-11,26684.2,26849.8,26300.0,26359.25,26182.7,8198,21080,11313,53.67,26504.0
BOSCHLTD,2025-04-15,27090.0,27165.0,26580.0,27090.0,26359.25,8810,18573,10463,56.33,26889.44
BOSCHLTD,2025-04-16,27090.0,27485.0,27030.0,27370.0,27090.0,6009,13059,4820,36.91,27311.42
BOSCHLTD,2025-04-17,27485.0,27580.0,27025.0,27505.0,27370.0,5517,10197,3755,36.82,27394.18
BOSCHLTD,2025-04-21,27600.0,27930.0,27515.0,27800.0,27505.0,5935,13857,6188,44.66,27775.9
BOSCHLTD,2025-04-22,27900.0,28350.0,27655.0,28020.0,27800.0,7383,20011,7896,39.46,27920.19
BOSCHLTD,2025-04-23,28200.0,28600.0,27915.0,28415.0,28020.0,8224,18101,8020,44.31,28186.41
BOSCHLTD,2025-04-24,28415.0,28600.0,28200.0,28430.0,28415.0,8485,19139,8168,42.68,28378.34
BOSCHLTD,2025-04-25,28355.0,28625.0,27850.0,27995.0,28430.0,12066,29555,15988,54.1,28040.73
BOSCHLTD,2025-04-28,27860.0,28395.0,27860.0,28315.0,27995.0,6964,12875,6125,47.57,28198.69
BOSCHLTD,2025-04-29,28465.0,29250.0,28395.0,29165.0,28315.0,15629,34323,10413,30.34,29017.97
BOSCHLTD,2025-04-30,29195.0,29685.0,29065.0,29455.0,29165.0,10747,30652,13482,43.98,29447.6
COALINDIA,2025-04-01,397.8,402.55,395.05,397.65,398.2,56235,4332950,1950091,45.01,399.08
COALINDIA,2025-04-02,401.6,401.6,391.5,397.5,397.65,52849,4197123,1623488,38.68,395.73
COALINDIA,2025-04-03,395.0,400.0,393.2,397.05,397.5,78446,4970602,2180492,43.87,397.29
COALINDIA,2025-04-04,396.0,396.0,382.6,385.05,397.05,113957,6718760,3813001,56.75,386.45
COALINDIA,2025-04-07,358.85,379.4,356.0,377.5,385.05,138083,10202400,4339386,42.53,370.26
COALINDIA,2025-04-08,385.0,385.5,376.65,382.85,377.5,73491,3577328,1670180,46.69,380.92
COALINDIA,2025-04-09,382.3,382.7,373.1,374.6,382.85,76973,5781453,3073485,53.16,376.91
COALINDIA,2025-04-11,389.95,392.8,382.15,392.1,374.6,77309,6185984,2581179,41.73,389.24
COALINDIA,2025-04-15,399.0,399.0,393.5,395.25,392.1,61357,4371156,2449665,56.04,396.03
COALINDIA,2025-04-16,395.25,400.1,392.5,399.25,395.25,81985,4992290,2390698,47.89,396.91
COALINDIA,2025-04-17,396.9,399.55,388.3,398.85,399.25,114556,8364450,3186262,38.09,395.08
COALINDIA,2025-04-21,399.25,406.0,395.65,400.5,398.85,144005,8987570,5393530,60.01,402.15
COALINDIA,2025-04-22,403.5,405.8,394.3,398.6,400.5,73532,7558174,3037190,40.18,401.61
COALINDIA,2025-04-23,400.0,401.6,394.0,398.95,398.6,85047,7429142,3634585,48.92,398.69
COALINDIA,2025-04-24,398.9,401.3,396.85,399.85,398.95,93435,5762303,3210059,55.71,399.51
COALINDIA,2025-04-25,400.3,404.0,389.65,393.15,399.85,85539,7337588,3259166,44.42,394.39
COALINDIA,2025-04-28,393.15,398.8,391.55,397.15,393.15,54186,3458518,1821397,52.66,396.6
COALINDIA,2025-04-29,397.15,400.35,388.45,389.1,397.15,86558,6274213,3182487,50.72,391.54
COALINDIA,2025-04-30,389.1,390.35,383.1,385.3,389.1,68225,4559122,2603078,57.1,386.49
CIPLA,2025-04-01,1438.55,1466.0,1429.0,1444.25,1442.2,65591,1080262,558201,51.67,1448.57
CIPLA,2025-04-02,1441.0,1464.0,1428.4,1452.35,1444.25,56930,1054143,618597,58.68,1446.07
CIPLA,2025-04-03,1482.0,1523.3,1480.0,1495.7,1452.35,153378,3488899,1771672,50.78,1500.99
CIPLA,2025-04-04,1495.7,1495.7,1390.05,1415.25,1495.7,134028,2768438,1436304,51.88,1417.46
CIPLA,2025-04-07,1336.0,1401.35,1335.0,1384.7,1415.25,98777,1604721,782878,48.79,1380.02
CIPLA,2025-04-08,1394.8,1437.6,1382.65,1432.55,1384.7,77089,1324180,710153,53.63,1416.02
CIPLA,2025-04-09,1416.5,1423.0,1396.05,1415.6,1432.55,79805,1701314,961711,56.53,1414.09
CIPLA,2025-04-11,1460.0,1488.5,1448.55,1463.05,1415.6,135303,2311803,1079660,46.7,1465.09
CIPLA,2025-04-15,1482.2,1485.9,1462.1,1481.8,1463.05,80819,1720323,1062507,61.76,1475.74
CIPLA,2025-04-16,1467.1,1499.0,1464.4,1496.4,1481.8,69137,1023697,541300,52.88,1490.12
CIPLA,2025-04-17,1498.0,1522.0,1486.0,1515.2,1496.4,70640,1211601,645569,53.28,1511.99
CIPLA,2025-04-21,1525.0,1525.0,1505.0,1511.1,1515.2,39460,570266,233240,40.9,1515.07
CIPLA,2025-04-22,1514.9,1534.7,1502.7,1528.2,1511.1,51860,954974,482090,50.48,1524.06
CIPLA,2025-04-23,1533.0,1539.0,1516.0,1533.7,1528.2,46358,819016,470835,57.49,1528.48
CIPLA,2025-04-24,1533.7,1556.0,1524.9,1551.7,1533.7,76384,1590469,778370,48.94,1546.92
CIPLA,2025-04-25,1556.0,1566.7,1513.5,1525.9,1551.7,88697,1353813,765648,56.55,1531.07
CIPLA,2025-04-28,1525.9,1565.0,1525.9,1555.1,1525.9,92013,1207247,731006,60.55,1552.75
CIPLA,2025-04-29,1555.0,1560.6,1531.0,1541.5,1555.1,92484,1385331,846624,61.11,1543.24
CIPLA,2025-04-30,1542.0,1570.8,1538.0,1550.1,1541.5,83543,2315010,1374153,59.36,1553.86
COFORGE,2025-04-01,8069.95,8069.95,7760.0,7780.8,8109.2,67768,444267,226427,50.97,7890.52
COFORGE,2025-04-02,7780.8,7834.4,7654.05,7761.55,7780.8,44886,494170,278442,56.35,7733.78
COFORGE,2025-04-03,7596.1,7649.95,7142.0,7157.4,7761.55,160370,1281992,486068,37.92,7250.42
COFORGE,2025-04-04,7050.35,7093.85,6561.15,6607.9,7157.4,224451,2341022,1283735,54.84,6733.23
COFORGE,2025-04-07,5975.0,6414.95,5970.05,6340.7,6607.9,248995,2348059,1199020,51.06,6148.52
COFORGE,2025-04-08,6498.0,6690.05,6370.2,6472.6,6340.7,103795,816582,265916,32.56,6501.31
COFORGE,2025-04-09,6350.0,6394.0,6175.0,6323.65,6472.6,174796,1093569,460011,42.07,6265.18
COFORGE,2025-04-11,6523.65,6597.95,6284.9,6316.65,6323.65,157800,1688093,868392,51.44,6396.89
COFORGE,2025-04-15,6416.0,6525.0,6335.0,6466.0,6316.65,66894,558313,236810,42.42,6452.25
COFORGE,2025-04-16,6466.0,6488.0,6337.5,6408.0,6466.0,57818,430688,138650,32.19,6408.88
COFORGE,2025-04-17,6339.5,6668.0,6251.0,6600.0,6408.0,121556,1695464,961523,56.71,6482.06
COFORGE,2025-04-21,6669.5,7061.0,6666.0,6938.0,6600.0,110224,950887,314391,33.06,6899.58
COFORGE,2025-04-22,6935.0,7042.5,6873.5,6956.0,6938.0,53896,428232,129793,30.31,6969.58
COFORGE,2025-04-23,7203.0,7430.0,7138.5,7392.0,6956.0,192933,1624314,490893,30.22,7312.29
COFORGE,2025-04-24,7400.0,7484.5,7231.0,7251.0,7392.0,103691,773627,345982,44.72,7367.42
COFORGE,2025-04-25,7310.0,7514.0,7181.5,7390.0,7251.0,129571,1004402,269334,26.82,7363.54
COFORGE,2025-04-28,7410.0,7469.0,7255.0,7377.5,7390.0,56634,458225,144533,31.54,7363.95
COFORGE,2025-04-29,7456.0,7555.0,7350.5,7485.0,7377.5,66383,570466,188806,33.1,7457.33
COFORGE,2025-04-30,7476.0,7510.0,7279.5,7305.0,7485.0,44871,404233,179115,44.31,7372.6
CONCOR,2025-04-01,691.1,706.5,687.1,699.7,691.6,24362,661808,241699,36.52,700.48
CONCOR,2025-04-02,699.85,713.15,690.0,709.45,699.7,23996,990220,437645,44.2,705.19
CONCOR,2025-04-03,696.2,717.95,696.2,714.5,709.45,20415,729425,320551,43.95,711.45
CONCOR,2025-04-04,707.0,712.3,682.6,687.5,714.5,29206,924427,399692,43.24,691.7
CONCOR,2025-04-07,642.0,666.6,641.15,649.25,687.5,43726,1426664,594674,41.68,650.66
CONCOR,2025-04-08,664.8,675.3,657.05,672.8,649.25,32041,814678,353195,43.35,665.92
CONCOR,2025-04-09,667.0,687.2,658.5,685.2,672.8,23920,724758,266651,36.79,675.57
CONCOR,2025-04-11,704.5,705.2,681.2,684.8,685.2,26995,1128749,616797,54.64,688.96
CONCOR,2025-04-15,689.0,698.4,680.3,696.05,684.8,35796,1444282,795236,55.06,688.44
CONCOR,2025-04-16,699.0,706.9,694.5,699.3,696.05,29318,1262977,480343,38.03,700.84
CONCOR,2025-04-17,698.65,702.85,690.0,699.15,699.3,20976,877708,472218,53.8,698.1
CONCOR,2025-04-21,701.0,716.5,699.2,711.55,699.15,39746,1093697,469912,42.97,710.94
CONCOR,2025-04-22,716.8,716.8,708.0,710.1,711.55,19785,708994,377304,53.22,713.33
CONCOR,2025-04-23,712.0,716.5,699.2,713.45,710.1,33229,914714,375752,41.08,710.07
CONCOR,2025-04-24,714.7,715.5,705.0,707.65,713.45,21988,824182,466129,56.56,708.43
CONCOR,2025-04-25,712.5,714.95,675.0,678.75,707.65,39766,1115564,427148,38.29,689.52
CONCOR,2025-04-28,680.0,692.55,677.5,685.4,678.75,24125,825320,434737,52.67,686.48
CONCOR,2025-04-29,690.6,696.9,685.45,687.05,685.4,23875,536001,235876,44.01,690.02
CONCOR,2025-04-30,688.0,693.75,668.1,673.7,687.05,48468,1678591,1032212,61.49,679.9
CAMS,2025-04-01,3712.0,3772.0,3640.0,3671.25,3723.35,36084,321355,119566,37.21,3695.92
CAMS,2025-04-02,3671.25,3780.0,3630.6,3756.75,3671.25,32477,329115,125068,38.0,3705.8
CAMS,2025-04-03,3749.0,3834.0,3682.3,3823.3,3756.75,38278,377309,112980,29.94,3774.18
CAMS,2025-04-04,3801.4,3824.95,3650.05,3683.3,3823.3,46101,484031,216346,44.7,3719.63
CAMS,2025-04-07,3350.0,3583.0,3350.0,3528.85,3683.3,71696,506010,186809,36.92,3483.18
CAMS,2025-04-08,3640.0,3694.25,3550.5,3573.0,3528.85,39964,341221,109078,31.97,3603.1
CAMS,2025-04-09,3573.0,3627.0,3507.1,3590.2,3573.0,33940,288092,88694,30.79,3574.72
CAMS,2025-04-11,3693.2,3733.5,3593.05,3716.7,3590.2,46361,437864,160398,36.63,3666.64
CAMS,2025-04-15,3790.0,3847.0,3752.5,3832.9,3716.7,50759,418243,174823,41.8,3815.75
CAMS,2025-04-16,3844.8,3911.5,3834.0,3894.4,3832.9,44443,464822,191730,41.25,3887.42
CAMS,2025-04-17,3900.0,3941.8,3837.7,3882.5,3894.4,37666,427656,150480,35.19,3904.23
CAMS,2025-04-21,3919.0,4036.0,3900.0,4000.8,3882.5,44654,492565,175407,35.61,3978.74
CAMS,2025-04-22,4019.0,4124.2,3990.0,4005.1,4000.8,54899,591117,199261,33.71,4054.44
CAMS,2025-04-23,4038.0,4115.0,3992.3,4102.0,4005.1,41258,435319,197558,45.38,4057.22
CAMS,2025-04-24,4110.0,4127.0,4028.4,4045.9,4102.0,48100,444362,207174,46.62,4061.06
CAMS,2025-04-25,4058.5,4097.9,3890.0,3938.1,4045.9,61196,494714,178259,36.03,3965.16
CAMS,2025-04-28,3934.0,3974.8,3900.0,3944.1,3938.1,28569,206250,63975,31.02,3944.36
CAMS,2025-04-29,3964.8,4038.2,3955.5,3999.8,3944.1,27946,253569,83187,32.81,4002.86
CAMS,2025-04-30,4000.0,4020.0,3883.3,3906.3,3999.8,30225,250408,116114,46.37,3933.47
DLF,2025-04-01,678.35,678.85,653.35,663.1,680.5,78879,3528179,1570031,44.5,664.14
DLF,2025-04-02,662.5,685.0,658.05,683.15,663.1,66355,3607433,1339663,37.14,675.66
DLF,2025-04-03,677.05,691.7,675.55,680.05,683.15,54659,1979635,672677,33.98,683.67
DLF,2025-04-04,678.0,679.7,648.75,653.95,680.05,86762,2860941,1306663,45.67,659.15
DLF,2025-04-07,615.0,627.45,601.2,608.05,653.95,113479,4377794,1920546,43.87,611.39
DLF,2025-04-08,621.05,632.9,611.25,621.55,608.05,64070,3688073,1668876,45.25,620.95
DLF,2025-04-09,620.0,624.35,607.05,612.85,621.55,64510,2405075,972302,40.43,615.47
DLF,2025-04-11,625.0,632.5,618.0,623.6,612.85,68481,2743770,1186929,43.26,625.43
DLF,2025-04-15,635.0,663.8,630.4,662.8,623.6,81306,5255187,2015990,38.36,655.98
DLF,2025-04-16,662.8,665.65,652.0,656.25,662.8,48706,2166202,812738,37.52,656.22
DLF,2025-04-17,660.0,673.2,656.5,669.4,656.25,60965,3423114,1093841,31.95,665.69
DLF,2025-04-21,690.0,690.0,667.05,675.9,669.4,58865,3481313,922825,26.51,675.87
DLF,2025-04-22,678.0,693.0,668.2,685.0,675.9,75950,3717001,1394874,37.53,683.29
DLF,2025-04-23,690.0,695.9,679.3,687.7,685.0,70313,3113518,985266,31.64,687.64
DLF,2025-04-24,689.0,689.55,678.25,680.5,687.7,44079,1968312,690013,35.06,682.53
DLF,2025-04-25,681.0,685.9,648.95,653.55,680.5,132105,4496994,2015143,44.81,661.15
DLF,2025-04-28,655.0,665.0,653.0,663.9,653.55,64604,2545802,1198381,47.07,661.54
DLF,2025-04-29,667.2,670.9,655.35,658.85,663.9,51629,3145915,1589430,50.52,661.17
DLF,2025-04-30,658.85,684.9,655.7,674.3,658.85,120885,7339914,2934377,39.98,676.22
CROMPTON,2025-04-01,356.9,359.45,344.25,345.6,353.95,22017,892954,385917,43.22,350.11
CROMPTON,2025-04-02,345.6,347.3,338.2,339.3,345.6,28130,3590929,2453879,68.34,340.38
CROMPTON,2025-04-03,337.1,340.15,333.25,335.55,339.3,21905,1776844,1012766,57.0,336.09
CROMPTON,2025-04-04,336.85,336.85,325.6,329.3,335.55,22156,1506674,779192,51.72,329.18
CROMPTON,2025-04-07,305.0,331.9,301.0,330.3,329.3,55589,2738907,1206525,44.05,325.75
CROMPTON,2025-04-08,345.6,345.6,331.1,332.65,330.3,37942,2086692,911669,43.69,334.39
CROMPTON,2025-04-09,330.1,333.6,325.6,328.8,332.65,38738,1403719,847602,60.38,328.94
CROMPTON,2025-04-11,340.95,340.95,331.1,334.1,328.8,18427,883608,528023,59.76,334.03
CROMPTON,2025-04-15,336.0,339.7,333.55,335.6,334.1,30574,3506868,2694552,76.84,336.32
CROMPTON,2025-04-16,337.4,338.0,332.45,335.1,335.6,15553,1037134,519779,50.12,334.87
CROMPTON,2025-04-17,335.0,338.65,331.8,332.2,335.1,48637,2710533,1641375,60.56,335.25
CROMPTON,2025-04-21,332.5,340.3,329.85,339.45,332.2,44529,3398288,1901748,55.96,335.34
CROMPTON,2025-04-22,342.85,355.5,340.35,353.15,339.45,43941,3290230,1444655,43.91,350.66
CROMPTON,2025-04-23,354.5,354.5,339.15,343.8,353.15,56975,3969521,1681654,42.36,343.19
CROMPTON,2025-04-24,344.8,345.2,337.1,342.9,343.8,82768,2530400,1399202,55.3,340.97
CROMPTON,2025-04-25,344.0,345.2,328.65,334.85,342.9,53628,2561400,1220364,47.64,334.05
CROMPTON,2025-04-28,334.5,337.65,331.45,332.85,334.85,33497,4171642,2888446,69.24,333.9
CROMPTON,2025-04-29,335.5,341.7,333.0,336.7,332.85,27305,4568829,2848155,62.34,336.55
CROMPTON,2025-04-30,341.0,343.15,335.0,337.3,336.7,37981,3408678,1918864,56.29,338.86
DALBHARAT,2025-04-01,1821.95,1839.6,1781.8,1786.45,1821.55,14713,237790,129315,54.38,1804.05
DALBHARAT,2025-04-02,1782.15,1829.7,1767.75,1817.15,1786.45,22357,281329,148324,52.72,1805.94
DALBHARAT,2025-04-03,1816.9,1883.35,1807.0,1857.15,1817.15,25729,433610,259866,59.93,1860.18
DALBHARAT,2025-04-04,1863.95,1870.0,1832.1,1845.45,1857.15,17008,128337,44856,34.95,1848.58
DALBHARAT,2025-04-07,1700.0,1812.05,1700.0,1786.25,1845.45,21021,377911,199757,52.86,1781.16
DALBHARAT,2025-04-08,1820.0,1847.0,1803.2,1808.35,1786.25,13338,246636,176757,71.67,1822.68
DALBHARAT,2025-04-09,1800.0,1835.0,1776.85,1825.9,1808.35,17940,227521,111865,49.17,1808.33
DALBHARAT,2025-04-11,1839.95,1849.0,1798.5,1811.65,1825.9,16102,158264,74652,47.17,1812.96
DALBHARAT,2025-04-15,1849.0,1885.4,1821.1,1869.2,1811.65,19282,309767,187639,60.57,1856.64
DALBHARAT,2025-04-16,1855.5,1889.9,1831.3,1846.4,1869.2,16481,210173,104544,49.74,1855.61
DALBHARAT,2025-04-17,1826.2,1864.9,1795.7,1851.6,1846.4,31492,513508,221415,43.12,1846.12
DALBHARAT,2025-04-21,1851.0,1932.0,1851.0,1922.5,1851.6,33701,426318,258927,60.74,1905.92
DALBHARAT,2025-04-22,1908.1,1948.0,1898.0,1903.5,1922.5,17623,288255,160371,55.64,1921.36
DALBHARAT,2025-04-23,1909.8,1916.3,1870.1,1889.4,1903.5,67783,552113,346037,62.68,1884.41
DALBHARAT,2025-04-24,1950.0,1980.0,1922.8,1974.1,1889.4,149049,2513060,1140309,45.38,1958.46
DALBHARAT,2025-04-25,1984.0,2019.1,1946.3,1965.9,1974.1,71922,1218246,649658,53.33,1981.64
DALBHARAT,2025-04-28,1965.9,2002.5,1961.2,1983.7,1965.9,26943,329279,183977,55.87,1985.61
DALBHARAT,2025-04-29,1971.2,1993.9,1946.8,1954.8,1983.7,24369,255102,140077,54.91,1963.04
DALBHARAT,2025-04-30,1950.1,1969.0,1934.4,1942.7,1954.8,19767,360446,212449,58.94,1949.48
COLPAL,2025-04-01,2389.8,2411.7,2346.8,2350.5,2389.8,36236,330923,177266,53.57,2367.74
COLPAL,2025-04-02,2350.0,2370.05,2325.8,2364.6,2350.5,38065,349700,187106,53.5,2351.74
COLPAL,2025-04-03,2360.0,2413.85,2340.0,2409.85,2364.6,27836,345546,224150,64.87,2379.11
COLPAL,2025-04-04,2400.0,2444.8,2390.85,2423.35,2409.85,28697,349346,157049,44.96,2422.8
COLPAL,2025-04-07,2318.05,2402.7,2311.5,2388.25,2423.35,39357,647807,460012,71.01,2377.57
COLPAL,2025-04-08,2404.85,2450.0,2400.0,2439.9,2388.25,28155,319178,131780,41.29,2432.42
COLPAL,2025-04-09,2450.1,2519.0,2442.95,2508.1,2439.9,52139,589111,289133,49.08,2491.15
COLPAL,2025-04-11,2509.25,2523.95,2471.4,2491.65,2508.1,39735,528021,303001,57.38,2493.46
COLPAL,2025-04-15,2540.0,2540.0,2472.1,2513.7,2491.65,47121,544832,330603,60.68,2503.12
COLPAL,2025-04-16,2515.0,2557.0,2510.3,2551.6,2513.7,25757,275642,96889,35.15,2544.85
COLPAL,2025-04-17,2577.0,2601.1,2531.2,2570.5,2551.6,34123,413204,165454,40.04,2573.55
COLPAL,2025-04-21,2575.0,2587.8,2539.0,2544.0,2570.5,28766,277896,98197,35.34,2561.41
COLPAL,2025-04-22,2546.0,2674.2,2534.1,2658.8,2544.0,63446,747000,246238,32.96,2629.99
COLPAL,2025-04-23,2659.0,2714.0,2651.0,2688.6,2658.8,52485,713125,282928,39.67,2681.07
COLPAL,2025-04-24,2675.8,2744.0,2662.6,2732.0,2688.6,65603,712805,319362,44.8,2706.0
COLPAL,2025-04-25,2732.0,2735.9,2650.5,2671.4,2732.0,42097,437084,200941,45.97,2683.34
COLPAL,2025-04-28,2668.0,2702.5,2637.3,2694.5,2671.4,32812,391090,223904,57.25,2681.12
COLPAL,2025-04-29,2682.0,2698.0,2638.6,2644.2,2694.5,57574,556023,345164,62.08,2668.49
COLPAL,2025-04-30,2644.2,2653.3,2574.1,2587.4,2644.2,34997,570830,394245,69.07,2603.84
CUMMINSIND,2025-04-01,3052.6,3078.0,2993.5,3010.1,3051.85,28037,209326,75371,36.01,3029.39
CUMMINSIND,2025-04-02,3011.7,3059.35,2966.0,3051.55,3010.1,44387,393120,204951,52.13,3029.42
CUMMINSIND,2025-04-03,3006.25,3037.0,2965.25,3032.75,3051.55,26645,221736,83886,37.83,3015.15
CUMMINSIND,2025-04-04,3020.0,3029.95,2832.0,2844.95,3032.75,45488,541390,284779,52.6,2878.69
CUMMINSIND,2025-04-07,2580.0,2739.55,2580.0,2711.25,2844.95,50223,670595,399301,59.54,2702.58
CUMMINSIND,2025-04-08,2833.2,2833.2,2738.05,2746.0,2711.25,70411,668259,405255,60.64,2763.1
CUMMINSIND,2025-04-09,2738.0,2789.65,2690.0,2781.45,2746.0,32422,320068,174000,54.36,2747.77
CUMMINSIND,2025-04-11,2800.0,2852.0,2752.1,2814.95,2781.45,55511,678895,363978,53.61,2806.81
CUMMINSIND,2025-04-15,2900.0,2939.4,2851.0,2920.7,2814.95,61162,508807,336341,66.1,2899.94
CUMMINSIND,2025-04-16,2935.0,2948.0,2887.0,2895.5,2920.7,20680,184784,71654,38.78,2912.91
CUMMINSIND,2025-04-17,2890.0,2919.0,2831.6,2891.2,2895.5,36763,468043,234393,50.08,2878.23
CUMMINSIND,2025-04-21,2891.2,2946.0,2891.2,2914.6,2891.2,39615,322569,176055,54.58,2917.38
CUMMINSIND,2025-04-22,2915.0,2938.0,2871.5,2896.5,2914.6,24154,229160,103256,45.06,2913.01
CUMMINSIND,2025-04-23,2900.0,2972.6,2860.0,2965.9,2896.5,43858,379894,168623,44.39,2913.11
CUMMINSIND,2025-04-24,2965.9,2965.9,2891.5,2935.9,2965.9,66701,557806,256954,46.07,2920.41
CUMMINSIND,2025-04-25,2938.0,2955.0,2798.1,2861.1,2935.9,47989,524622,258521,49.28,2850.45
CUMMINSIND,2025-04-28,2850.0,2938.1,2850.0,2920.6,2861.1,36555,267267,151221,56.58,2910.51
CUMMINSIND,2025-04-29,2901.2,2957.9,2885.0,2899.9,2920.6,34520,314864,165538,52.57,2913.38
CUMMINSIND,2025-04-30,2899.9,2928.8,2870.9,2895.4,2899.9,35134,306927,202075,65.84,2898.79
CYIENT,2025-04-01,1264.9,1276.85,1230.0,1235.15,1264.9,32030,855696,713542,83.39,1257.58
CYIENT,2025-04-02,1235.25,1257.05,1216.1,1250.35,1235.15,54931,715265,443524,62.01,1237.17
CYIENT,2025-04-03,1244.85,1244.85,1202.3,1216.25,1250.35,42718,646568,381137,58.95,1216.51
CYIENT,2025-04-04,1210.0,1216.25,1148.15,1158.75,1216.25,38906,491666,217008,44.14,1172.42
CYIENT,2025-04-07,1095.0,1133.0,1084.05,1121.2,1158.75,43819,1181080,813429,68.87,1102.46
CYIENT,2025-04-08,1160.0,1182.6,1140.5,1153.3,1121.2,45549,654562,216402,33.06,1160.92
CYIENT,2025-04-09,1165.3,1167.0,1123.0,1149.1,1153.3,26477,347217,122279,35.22,1144.6
CYIENT,2025-04-11,1179.7,1185.7,1136.7,1144.2,1149.1,30075,399166,191892,48.07,1155.84
CYIENT,2025-04-15,1181.1,1204.3,1161.2,1186.9,1144.2,31720,455650,176598,38.76,1185.56
CYIENT,2025-04-16,1191.8,1195.5,1171.5,1184.5,1186.9,24331,288039,119704,41.56,1182.48
CYIENT,2025-04-17,1184.5,1198.0,1157.6,1189.5,1184.5,25726,312649,119698,38.29,1179.33
CYIENT,2025-04-21,1191.0,1254.0,1190.3,1241.0,1189.5,33422,462806,164598,35.57,1228.96
CYIENT,2025-04-22,1246.8,1246.8,1201.0,1205.3,1241.0,52014,770580,322655,41.87,1212.92
CYIENT,2025-04-23,1249.0,1259.3,1215.6,1247.2,1205.3,75587,1778731,691322,38.87,1240.38
CYIENT,2025-04-24,1248.5,1279.0,1238.1,1242.8,1247.2,51140,943872,314023,33.27,1255.8
